seine_date,site,zone,fish_spp,lep_co,lep_total,cal_total,lat,long,year,month,day,lep_motiles,lep_chal,if (...) NULL
18-May-16,Kynoch,1,Chum,NA,0,0,NA,NA,2016,5,18,0,0,Kynoch
18-May-16,Kynoch,1,Chum,NA,0,0,NA,NA,2016,5,18,0,0,Kynoch
18-May-16,Kynoch,1,Chum,NA,0,0,NA,NA,2016,5,18,0,0,Kynoch
18-May-16,Kynoch,1,Chum,NA,0,0,NA,NA,2016,5,18,0,0,Kynoch
18-May-16,Kynoch,1,Chum,NA,0,0,NA,NA,2016,5,18,0,0,Kynoch
18-May-16,Kynoch,1,Chum,NA,0,0,NA,NA,2016,5,18,0,0,Kynoch
18-May-16,Kynoch,1,Chum,NA,0,0,NA,NA,2016,5,18,0,0,Kynoch
18-May-16,Kynoch,1,Chum,NA,0,0,NA,NA,2016,5,18,0,0,Kynoch
18-May-16,Kynoch,1,Chum,NA,0,0,NA,NA,2016,5,18,0,0,Kynoch
27-May-16,Upper Tolmie,4,Pink,NA,0,0,NA,NA,2016,5,27,0,0,Upper Tolmie
27-May-16,Upper Tolmie,4,Pink,1,1,0,NA,NA,2016,5,27,0,0,Upper Tolmie
27-May-16,Upper Tolmie,4,Pink,NA,0,0,NA,NA,2016,5,27,0,0,Upper Tolmie
27-May-16,Upper Tolmie,4,Pink,NA,0,0,NA,NA,2016,5,27,0,0,Upper Tolmie
27-May-16,Upper Tolmie,4,Pink,1,1,0,NA,NA,2016,5,27,0,0,Upper Tolmie
27-May-16,Upper Tolmie,4,Pink,NA,0,1,NA,NA,2016,5,27,0,0,Upper Tolmie
27-May-16,Upper Tolmie,4,Pink,NA,0,0,NA,NA,2016,5,27,0,0,Upper Tolmie
27-May-16,Upper Tolmie,4,Pink,NA,0,0,NA,NA,2016,5,27,0,0,Upper Tolmie
27-May-16,Upper Tolmie,4,Pink,NA,1,0,NA,NA,2016,5,27,1,0,Upper Tolmie
27-May-16,Upper Tolmie,4,Pink,NA,0,0,NA,NA,2016,5,27,0,0,Upper Tolmie
27-May-16,Upper Tolmie,4,Pink,NA,0,0,NA,NA,2016,5,27,0,0,Upper Tolmie
27-May-16,Upper Tolmie,4,Pink,NA,1,0,NA,NA,2016,5,27,1,0,Upper Tolmie
27-May-16,Upper Tolmie,4,Pink,NA,0,0,NA,NA,2016,5,27,0,0,Upper Tolmie
27-May-16,Upper Tolmie,4,Pink,1,1,0,NA,NA,2016,5,27,0,0,Upper Tolmie
27-May-16,Upper Tolmie,4,Chum,2,2,1,NA,NA,2016,5,27,0,0,Upper Tolmie
27-May-16,Upper Tolmie,4,Chum,NA,0,0,NA,NA,2016,5,27,0,0,Upper Tolmie
27-May-16,Upper Tolmie,4,Chum,1,1,1,NA,NA,2016,5,27,0,0,Upper Tolmie
27-May-16,Upper Tolmie,4,Chum,NA,0,0,NA,NA,2016,5,27,0,0,Upper Tolmie
27-May-16,Upper Tolmie,4,Chum,NA,0,0,NA,NA,2016,5,27,0,0,Upper Tolmie
27-May-16,Upper Tolmie,4,Chum,NA,0,0,NA,NA,2016,5,27,0,0,Upper Tolmie
27-May-16,Upper Tolmie,4,Chum,NA,0,0,NA,NA,2016,5,27,0,0,Upper Tolmie
27-May-16,Upper Tolmie,4,Chum,NA,0,1,NA,NA,2016,5,27,0,0,Upper Tolmie
27-May-16,Upper Tolmie,4,Chum,NA,0,0,NA,NA,2016,5,27,0,0,Upper Tolmie
27-May-16,Upper Tolmie,4,Chum,NA,1,0,NA,NA,2016,5,27,1,0,Upper Tolmie
27-May-16,Upper Tolmie,4,Chum,NA,0,0,NA,NA,2016,5,27,0,0,Upper Tolmie
27-May-16,Upper Tolmie,4,Chum,1,1,0,NA,NA,2016,5,27,0,0,Upper Tolmie
4-May-16,Upper Tolmie,4,Pink,NA,1,0,NA,NA,2016,5,4,0,1,Upper Tolmie
4-May-16,Upper Tolmie,4,Pink,NA,0,0,NA,NA,2016,5,4,0,0,Upper Tolmie
4-May-16,Upper Tolmie,4,Pink,NA,0,0,NA,NA,2016,5,4,0,0,Upper Tolmie
4-May-16,Upper Tolmie,4,Pink,NA,0,0,NA,NA,2016,5,4,0,0,Upper Tolmie
4-May-16,Upper Tolmie,4,Pink,NA,1,0,NA,NA,2016,5,4,0,1,Upper Tolmie
4-May-16,Upper Tolmie,4,Pink,NA,0,1,NA,NA,2016,5,4,0,0,Upper Tolmie
4-May-16,Upper Tolmie,4,Pink,NA,0,0,NA,NA,2016,5,4,0,0,Upper Tolmie
4-May-16,Upper Tolmie,4,Pink,NA,0,0,NA,NA,2016,5,4,0,0,Upper Tolmie
4-May-16,Upper Tolmie,4,Pink,NA,0,0,NA,NA,2016,5,4,0,0,Upper Tolmie
4-May-16,Upper Tolmie,4,Pink,NA,0,0,NA,NA,2016,5,4,0,0,Upper Tolmie
4-May-16,Upper Tolmie,4,Pink,NA,0,0,NA,NA,2016,5,4,0,0,Upper Tolmie
4-May-16,Upper Tolmie,4,Pink,NA,0,1,NA,NA,2016,5,4,0,0,Upper Tolmie
4-May-16,Upper Tolmie,4,Pink,NA,0,1,NA,NA,2016,5,4,0,0,Upper Tolmie
4-May-16,Upper Tolmie,4,Chum,NA,0,0,NA,NA,2016,5,4,0,0,Upper Tolmie
4-May-16,Upper Tolmie,4,Chum,NA,0,0,NA,NA,2016,5,4,0,0,Upper Tolmie
4-May-16,Upper Tolmie,4,Chum,NA,0,0,NA,NA,2016,5,4,0,0,Upper Tolmie
4-May-16,Upper Tolmie,4,Chum,NA,0,0,NA,NA,2016,5,4,0,0,Upper Tolmie
4-May-16,Upper Tolmie,4,Chum,NA,0,0,NA,NA,2016,5,4,0,0,Upper Tolmie
4-May-16,Upper Tolmie,4,Chum,NA,0,0,NA,NA,2016,5,4,0,0,Upper Tolmie
4-May-16,Upper Tolmie,4,Chum,NA,0,0,NA,NA,2016,5,4,0,0,Upper Tolmie
4-May-16,Upper Tolmie,4,Chum,NA,0,0,NA,NA,2016,5,4,0,0,Upper Tolmie
4-May-16,Upper Tolmie,4,Chum,NA,0,0,NA,NA,2016,5,4,0,0,Upper Tolmie
4-May-16,Upper Tolmie,4,Chum,NA,0,0,NA,NA,2016,5,4,0,0,Upper Tolmie
4-May-16,Upper Tolmie,4,Chum,NA,0,0,NA,NA,2016,5,4,0,0,Upper Tolmie
4-May-16,Upper Tolmie,4,Chum,NA,0,0,NA,NA,2016,5,4,0,0,Upper Tolmie
3-May-16,Jackson Pass,2,Pink,NA,0,0,NA,NA,2016,5,3,0,0,Jackson Pass
3-May-16,Jackson Pass,2,Pink,NA,0,0,NA,NA,2016,5,3,0,0,Jackson Pass
3-May-16,Jackson Pass,2,Pink,NA,0,0,NA,NA,2016,5,3,0,0,Jackson Pass
3-May-16,Jackson Pass,2,Pink,NA,0,0,NA,NA,2016,5,3,0,0,Jackson Pass
3-May-16,Jackson Pass,2,Pink,NA,0,2,NA,NA,2016,5,3,0,0,Jackson Pass
3-May-16,Jackson Pass,2,Pink,NA,0,0,NA,NA,2016,5,3,0,0,Jackson Pass
3-May-16,Jackson Pass,2,Pink,NA,0,0,NA,NA,2016,5,3,0,0,Jackson Pass
3-May-16,Jackson Pass,2,Pink,NA,0,0,NA,NA,2016,5,3,0,0,Jackson Pass
3-May-16,Jackson Pass,2,Pink,NA,0,0,NA,NA,2016,5,3,0,0,Jackson Pass
3-May-16,Jackson Pass,2,Pink,NA,0,0,NA,NA,2016,5,3,0,0,Jackson Pass
3-May-16,Jackson Pass,2,Pink,NA,0,0,NA,NA,2016,5,3,0,0,Jackson Pass
3-May-16,Jackson Pass,2,Pink,NA,0,0,NA,NA,2016,5,3,0,0,Jackson Pass
3-May-16,Jackson Pass,2,Pink,NA,0,0,NA,NA,2016,5,3,0,0,Jackson Pass
3-May-16,Jackson Pass,2,Pink,NA,0,0,NA,NA,2016,5,3,0,0,Jackson Pass
3-May-16,Jackson Pass,2,Pink,NA,0,0,NA,NA,2016,5,3,0,0,Jackson Pass
3-May-16,Jackson Pass,2,Pink,NA,0,0,NA,NA,2016,5,3,0,0,Jackson Pass
3-May-16,Jackson Pass,2,Pink,NA,0,0,NA,NA,2016,5,3,0,0,Jackson Pass
3-May-16,Jackson Pass,2,Chum,NA,0,0,NA,NA,2016,5,3,0,0,Jackson Pass
3-May-16,Jackson Pass,2,Chum,NA,1,1,NA,NA,2016,5,3,0,1,Jackson Pass
3-May-16,Jackson Pass,2,Chum,NA,2,1,NA,NA,2016,5,3,0,2,Jackson Pass
3-May-16,Jackson Pass,2,Chum,NA,0,1,NA,NA,2016,5,3,0,0,Jackson Pass
3-May-16,Jackson Pass,2,Chum,NA,0,0,NA,NA,2016,5,3,0,0,Jackson Pass
3-May-16,Jackson Pass,2,Chum,NA,0,0,NA,NA,2016,5,3,0,0,Jackson Pass
3-May-16,Jackson Pass,2,Chum,NA,0,0,NA,NA,2016,5,3,0,0,Jackson Pass
3-May-16,Jackson Pass,2,Chum,NA,0,0,NA,NA,2016,5,3,0,0,Jackson Pass
27-May-16,Lower Tolmie,4,Chum,NA,0,0,NA,NA,2016,5,27,0,0,Lower Tolmie
27-May-16,Lower Tolmie,4,Chum,NA,0,0,NA,NA,2016,5,27,0,0,Lower Tolmie
27-May-16,Lower Tolmie,4,Chum,NA,1,0,NA,NA,2016,5,27,0,1,Lower Tolmie
27-May-16,Lower Tolmie,4,Pink,NA,0,0,NA,NA,2016,5,27,0,0,Lower Tolmie
27-May-16,Lower Tolmie,4,Pink,NA,0,0,NA,NA,2016,5,27,0,0,Lower Tolmie
27-May-16,Lower Tolmie,4,Pink,NA,0,2,NA,NA,2016,5,27,0,0,Lower Tolmie
27-May-16,Lower Tolmie,4,Pink,NA,0,0,NA,NA,2016,5,27,0,0,Lower Tolmie
27-May-16,Lower Tolmie,4,Pink,1,1,0,NA,NA,2016,5,27,0,0,Lower Tolmie
27-May-16,Lower Tolmie,4,Pink,NA,0,3,NA,NA,2016,5,27,0,0,Lower Tolmie
27-May-16,Lower Tolmie,4,Pink,NA,0,0,NA,NA,2016,5,27,0,0,Lower Tolmie
27-May-16,Lower Tolmie,4,Pink,NA,0,0,NA,NA,2016,5,27,0,0,Lower Tolmie
27-May-16,Lower Tolmie,4,Pink,NA,0,1,NA,NA,2016,5,27,0,0,Lower Tolmie
27-May-16,Lower Tolmie,4,Pink,NA,2,0,NA,NA,2016,5,27,1,1,Lower Tolmie
27-May-16,Lower Tolmie,4,Pink,NA,0,1,NA,NA,2016,5,27,0,0,Lower Tolmie
27-May-16,Lower Tolmie,4,Pink,NA,0,0,NA,NA,2016,5,27,0,0,Lower Tolmie
27-May-16,Lower Tolmie,4,Pink,NA,0,0,NA,NA,2016,5,27,0,0,Lower Tolmie
27-May-16,Lower Tolmie,4,Pink,NA,1,0,NA,NA,2016,5,27,1,0,Lower Tolmie
27-May-16,Lower Tolmie,4,Pink,NA,0,0,NA,NA,2016,5,27,0,0,Lower Tolmie
27-May-16,Lower Tolmie,4,Pink,NA,1,0,NA,NA,2016,5,27,1,0,Lower Tolmie
27-May-16,Lower Tolmie,4,Pink,NA,1,0,NA,NA,2016,5,27,1,0,Lower Tolmie
27-May-16,Lower Tolmie,4,Pink,1,1,0,NA,NA,2016,5,27,0,0,Lower Tolmie
27-May-16,Lower Tolmie,4,Pink,NA,0,0,NA,NA,2016,5,27,0,0,Lower Tolmie
03-May-16,Mary's Cove,3,Pink,NA,0,0,NA,NA,2016,5,3,0,0,Mary's Cove
03-May-16,Mary's Cove,3,Pink,NA,0,0,NA,NA,2016,5,3,0,0,Mary's Cove
03-May-16,Mary's Cove,3,Pink,NA,0,0,NA,NA,2016,5,3,0,0,Mary's Cove
03-May-16,Mary's Cove,3,Pink,NA,0,0,NA,NA,2016,5,3,0,0,Mary's Cove
03-May-16,Mary's Cove,3,Pink,NA,0,0,NA,NA,2016,5,3,0,0,Mary's Cove
03-May-16,Mary's Cove,3,Pink,NA,0,0,NA,NA,2016,5,3,0,0,Mary's Cove
03-May-16,Mary's Cove,3,Chum,NA,0,0,NA,NA,2016,5,3,0,0,Mary's Cove
03-May-16,Mary's Cove,3,Pink,NA,0,0,NA,NA,2016,5,3,0,0,Mary's Cove
03-May-16,Mary's Cove,3,Pink,NA,0,0,NA,NA,2016,5,3,0,0,Mary's Cove
03-May-16,Mary's Cove,3,Pink,NA,0,0,NA,NA,2016,5,3,0,0,Mary's Cove
03-May-16,Mary's Cove,3,Pink,NA,0,0,NA,NA,2016,5,3,0,0,Mary's Cove
03-May-16,Mary's Cove,3,Pink,NA,0,0,NA,NA,2016,5,3,0,0,Mary's Cove
03-May-16,Mary's Cove,3,Pink,NA,0,0,NA,NA,2016,5,3,0,0,Mary's Cove
03-May-16,Mary's Cove,3,Pink,NA,0,0,NA,NA,2016,5,3,0,0,Mary's Cove
03-May-16,Mary's Cove,3,Pink,NA,0,0,NA,NA,2016,5,3,0,0,Mary's Cove
03-May-16,Mary's Cove,3,Pink,NA,0,0,NA,NA,2016,5,3,0,0,Mary's Cove
03-May-16,Mary's Cove,3,Pink,NA,0,0,NA,NA,2016,5,3,0,0,Mary's Cove
03-May-16,Mary's Cove,3,Pink,NA,0,0,NA,NA,2016,5,3,0,0,Mary's Cove
03-May-16,Mary's Cove,3,Pink,NA,2,0,NA,NA,2016,5,3,2,0,Mary's Cove
03-May-16,Mary's Cove,3,Pink,NA,0,0,NA,NA,2016,5,3,0,0,Mary's Cove
03-May-16,Mary's Cove,3,Pink,NA,0,0,NA,NA,2016,5,3,0,0,Mary's Cove
03-May-16,Mary's Cove,3,Pink,NA,0,0,NA,NA,2016,5,3,0,0,Mary's Cove
03-May-16,Mary's Cove,3,Chum,NA,0,1,NA,NA,2016,5,3,0,0,Mary's Cove
03-May-16,Mary's Cove,3,Chum,NA,0,0,NA,NA,2016,5,3,0,0,Mary's Cove
03-May-16,Mary's Cove,3,Chum,NA,0,0,NA,NA,2016,5,3,0,0,Mary's Cove
02-May-16,Kynoch,1,Chum,NA,0,0,NA,NA,2016,5,2,0,0,Kynoch
02-May-16,Kynoch,1,Chum,NA,0,0,NA,NA,2016,5,2,0,0,Kynoch
02-May-16,Kynoch,1,Chum,NA,0,2,NA,NA,2016,5,2,0,0,Kynoch
02-May-16,Kynoch,1,Chum,NA,0,0,NA,NA,2016,5,2,0,0,Kynoch
02-May-16,Kynoch,1,Chum,NA,0,0,NA,NA,2016,5,2,0,0,Kynoch
02-May-16,Kynoch,1,Chum,NA,1,0,NA,NA,2016,5,2,0,1,Kynoch
02-May-16,Kynoch,1,Pink,NA,0,0,NA,NA,2016,5,2,0,0,Kynoch
02-May-16,Kynoch,1,Pink,NA,0,0,NA,NA,2016,5,2,0,0,Kynoch
02-May-16,Kynoch,1,Pink,NA,0,0,NA,NA,2016,5,2,0,0,Kynoch
02-May-16,Kynoch,1,Pink,NA,0,0,NA,NA,2016,5,2,0,0,Kynoch
02-May-16,Kynoch,1,Pink,NA,0,0,NA,NA,2016,5,2,0,0,Kynoch
02-May-16,Kynoch,1,Pink,NA,0,0,NA,NA,2016,5,2,0,0,Kynoch
02-May-16,Kynoch,1,Pink,NA,0,0,NA,NA,2016,5,2,0,0,Kynoch
02-May-16,Kynoch,1,Pink,NA,0,0,NA,NA,2016,5,2,0,0,Kynoch
02-May-16,Kynoch,1,Pink,NA,0,0,NA,NA,2016,5,2,0,0,Kynoch
02-May-16,Kynoch,1,Pink,NA,1,0,NA,NA,2016,5,2,1,0,Kynoch
02-May-16,Kynoch,1,Pink,NA,0,0,NA,NA,2016,5,2,0,0,Kynoch
02-May-16,Kynoch,1,Pink,NA,0,0,NA,NA,2016,5,2,0,0,Kynoch
02-May-16,Kynoch,1,Pink,NA,0,0,NA,NA,2016,5,2,0,0,Kynoch
02-May-16,Kynoch,1,Pink,NA,0,0,NA,NA,2016,5,2,0,0,Kynoch
02-May-16,Kynoch,1,Pink,NA,0,0,NA,NA,2016,5,2,0,0,Kynoch
02-May-16,Kynoch,1,Pink,NA,0,0,NA,NA,2016,5,2,0,0,Kynoch
02-May-16,Kynoch,1,Pink,NA,0,0,NA,NA,2016,5,2,0,0,Kynoch
02-May-16,Kynoch,1,Pink,NA,0,0,NA,NA,2016,5,2,0,0,Kynoch
02-May-16,Kynoch,1,Pink,NA,0,0,NA,NA,2016,5,2,0,0,Kynoch
25-May-16,Goat cove,2,Chum,3,3,0,NA,NA,2016,5,25,0,0,Goat cove
25-May-16,Goat cove,2,Chum,NA,0,1,NA,NA,2016,5,25,0,0,Goat cove
25-May-16,Goat cove,2,Chum,2,2,2,NA,NA,2016,5,25,0,0,Goat cove
25-May-16,Goat cove,2,Chum,NA,0,0,NA,NA,2016,5,25,0,0,Goat cove
25-May-16,Goat cove,2,Pink,NA,1,0,NA,NA,2016,5,25,1,0,Goat cove
25-May-16,Goat cove,2,Pink,2,4,0,NA,NA,2016,5,25,2,0,Goat cove
25-May-16,Goat cove,2,Pink,NA,0,0,NA,NA,2016,5,25,0,0,Goat cove
25-May-16,Goat cove,2,Pink,NA,0,0,NA,NA,2016,5,25,0,0,Goat cove
25-May-16,Goat cove,2,Pink,NA,0,0,NA,NA,2016,5,25,0,0,Goat cove
25-May-16,Goat cove,2,Pink,NA,0,0,NA,NA,2016,5,25,0,0,Goat cove
25-May-16,Goat cove,2,Pink,NA,0,0,NA,NA,2016,5,25,0,0,Goat cove
25-May-16,Goat cove,2,Pink,NA,0,1,NA,NA,2016,5,25,0,0,Goat cove
25-May-16,Goat cove,2,Pink,1,2,1,NA,NA,2016,5,25,0,1,Goat cove
25-May-16,Goat cove,2,Pink,NA,0,1,NA,NA,2016,5,25,0,0,Goat cove
25-May-16,Goat cove,2,Pink,NA,0,1,NA,NA,2016,5,25,0,0,Goat cove
25-May-16,Goat cove,2,Pink,1,1,1,NA,NA,2016,5,25,0,0,Goat cove
25-May-16,Goat cove,2,Pink,NA,0,0,NA,NA,2016,5,25,0,0,Goat cove
25-May-16,Goat cove,2,Pink,NA,0,0,NA,NA,2016,5,25,0,0,Goat cove
25-May-16,Goat cove,2,Pink,NA,0,0,NA,NA,2016,5,25,0,0,Goat cove
25-May-16,Goat cove,2,Pink,NA,0,0,NA,NA,2016,5,25,0,0,Goat cove
25-May-16,Goat cove,2,Pink,NA,0,0,NA,NA,2016,5,25,0,0,Goat cove
25-May-16,Goat cove,2,Pink,2,3,0,NA,NA,2016,5,25,0,1,Goat cove
25-May-16,Goat cove,2,Pink,NA,0,1,NA,NA,2016,5,25,0,0,Goat cove
25-May-16,Goat cove,2,Pink,NA,0,0,NA,NA,2016,5,25,0,0,Goat cove
25-May-16,Goat cove,2,Pink,NA,0,0,NA,NA,2016,5,25,0,0,Goat cove
25-May-16,Goat cove,2,Pink,NA,0,1,NA,NA,2016,5,25,0,0,Goat cove
02-May-16,Art Island,3,Chum,NA,0,0,NA,NA,2016,5,2,0,0,Art Island
02-May-16,Art Island,3,Chum,NA,0,2,NA,NA,2016,5,2,0,0,Art Island
02-May-16,Art Island,3,Chum,NA,0,0,NA,NA,2016,5,2,0,0,Art Island
02-May-16,Art Island,3,Chum,NA,0,0,NA,NA,2016,5,2,0,0,Art Island
02-May-16,Art Island,3,Chum,NA,0,0,NA,NA,2016,5,2,0,0,Art Island
02-May-16,Art Island,3,Chum,NA,0,0,NA,NA,2016,5,2,0,0,Art Island
02-May-16,Art Island,3,Chum,NA,0,0,NA,NA,2016,5,2,0,0,Art Island
02-May-16,Art Island,3,Chum,NA,0,0,NA,NA,2016,5,2,0,0,Art Island
02-May-16,Art Island,3,Pink,NA,0,0,NA,NA,2016,5,2,0,0,Art Island
02-May-16,Art Island,3,Pink,NA,0,0,NA,NA,2016,5,2,0,0,Art Island
02-May-16,Art Island,3,Pink,NA,0,0,NA,NA,2016,5,2,0,0,Art Island
02-May-16,Art Island,3,Pink,NA,1,0,NA,NA,2016,5,2,0,1,Art Island
02-May-16,Art Island,3,Pink,NA,0,0,NA,NA,2016,5,2,0,0,Art Island
02-May-16,Art Island,3,Pink,NA,0,0,NA,NA,2016,5,2,0,0,Art Island
02-May-16,Art Island,3,Pink,NA,0,0,NA,NA,2016,5,2,0,0,Art Island
02-May-16,Art Island,3,Pink,NA,0,0,NA,NA,2016,5,2,0,0,Art Island
02-May-16,Art Island,3,Pink,NA,0,0,NA,NA,2016,5,2,0,0,Art Island
02-May-16,Art Island,3,Pink,NA,0,0,NA,NA,2016,5,2,0,0,Art Island
02-May-16,Art Island,3,Pink,NA,0,0,NA,NA,2016,5,2,0,0,Art Island
02-May-16,Art Island,3,Pink,NA,0,0,NA,NA,2016,5,2,0,0,Art Island
02-May-16,Art Island,3,Pink,NA,0,0,NA,NA,2016,5,2,0,0,Art Island
02-May-16,Art Island,3,Pink,NA,0,0,NA,NA,2016,5,2,0,0,Art Island
02-May-16,Art Island,3,Pink,NA,0,0,NA,NA,2016,5,2,0,0,Art Island
02-May-16,Art Island,3,Pink,NA,0,0,NA,NA,2016,5,2,0,0,Art Island
02-May-16,Art Island,3,Pink,NA,0,0,NA,NA,2016,5,2,0,0,Art Island
02-May-16,Art Island,3,Pink,NA,0,0,NA,NA,2016,5,2,0,0,Art Island
02-May-16,Art Island,3,Pink,NA,0,0,NA,NA,2016,5,2,0,0,Art Island
09-May-16,Hird Point,1,Chum,NA,0,0,NA,NA,2016,5,9,0,0,Hird Point
09-May-16,Hird Point,1,Chum,NA,0,0,NA,NA,2016,5,9,0,0,Hird Point
09-May-16,Hird Point,1,Chum,NA,0,0,NA,NA,2016,5,9,0,0,Hird Point
09-May-16,Hird Point,1,Chum,NA,0,0,NA,NA,2016,5,9,0,0,Hird Point
09-May-16,Hird Point,1,Chum,NA,0,2,NA,NA,2016,5,9,0,0,Hird Point
09-May-16,Hird Point,1,Chum,NA,0,0,NA,NA,2016,5,9,0,0,Hird Point
09-May-16,Hird Point,1,Chum,NA,1,3,NA,NA,2016,5,9,1,0,Hird Point
09-May-16,Hird Point,1,Chum,NA,0,0,NA,NA,2016,5,9,0,0,Hird Point
09-May-16,Hird Point,1,Chum,NA,0,0,NA,NA,2016,5,9,0,0,Hird Point
09-May-16,Hird Point,1,Chum,NA,0,2,NA,NA,2016,5,9,0,0,Hird Point
09-May-16,Hird Point,1,Chum,NA,0,0,NA,NA,2016,5,9,0,0,Hird Point
09-May-16,Hird Point,1,Chum,NA,1,0,NA,NA,2016,5,9,1,0,Hird Point
09-May-16,Hird Point,1,Chum,NA,0,0,NA,NA,2016,5,9,0,0,Hird Point
09-May-16,Hird Point,1,Chum,NA,0,0,NA,NA,2016,5,9,0,0,Hird Point
09-May-16,Hird Point,1,Chum,NA,0,0,NA,NA,2016,5,9,0,0,Hird Point
09-May-16,Hird Point,1,Pink,NA,0,0,NA,NA,2016,5,9,0,0,Hird Point
09-May-16,Hird Point,1,Pink,NA,0,0,NA,NA,2016,5,9,0,0,Hird Point
09-May-16,Hird Point,1,Pink,NA,0,0,NA,NA,2016,5,9,0,0,Hird Point
09-May-16,Hird Point,1,Pink,NA,0,0,NA,NA,2016,5,9,0,0,Hird Point
09-May-16,Hird Point,1,Pink,NA,0,0,NA,NA,2016,5,9,0,0,Hird Point
09-May-16,Hird Point,1,Pink,NA,0,0,NA,NA,2016,5,9,0,0,Hird Point
09-May-16,Hird Point,1,Pink,NA,0,0,NA,NA,2016,5,9,0,0,Hird Point
09-May-16,Hird Point,1,Pink,NA,1,0,NA,NA,2016,5,9,0,1,Hird Point
09-May-16,Hird Point,1,Pink,NA,1,0,NA,NA,2016,5,9,1,0,Hird Point
09-May-16,Hird Point,1,Pink,NA,0,0,NA,NA,2016,5,9,0,0,Hird Point
09-May-16,Kynoch,1,Chum,NA,0,1,NA,NA,2016,5,9,0,0,Kynoch
09-May-16,Kynoch,1,Chum,NA,0,1,NA,NA,2016,5,9,0,0,Kynoch
09-May-16,Kynoch,1,Chum,NA,0,1,NA,NA,2016,5,9,0,0,Kynoch
09-May-16,Kynoch,1,Chum,NA,0,0,NA,NA,2016,5,9,0,0,Kynoch
09-May-16,Kynoch,1,Chum,NA,0,0,NA,NA,2016,5,9,0,0,Kynoch
09-May-16,Kynoch,1,Chum,NA,0,0,NA,NA,2016,5,9,0,0,Kynoch
09-May-16,Kynoch,1,Chum,NA,0,1,NA,NA,2016,5,9,0,0,Kynoch
09-May-16,Kynoch,1,Chum,NA,0,0,NA,NA,2016,5,9,0,0,Kynoch
09-May-16,Kynoch,1,Chum,NA,0,0,NA,NA,2016,5,9,0,0,Kynoch
09-May-16,Kynoch,1,Chum,1,1,1,NA,NA,2016,5,9,0,0,Kynoch
09-May-16,Kynoch,1,Pink,NA,0,1,NA,NA,2016,5,9,0,0,Kynoch
09-May-16,Kynoch,1,Pink,NA,0,0,NA,NA,2016,5,9,0,0,Kynoch
09-May-16,Kynoch,1,Pink,NA,1,0,NA,NA,2016,5,9,1,0,Kynoch
09-May-16,Kynoch,1,Pink,NA,0,0,NA,NA,2016,5,9,0,0,Kynoch
09-May-16,Kynoch,1,Pink,NA,0,0,NA,NA,2016,5,9,0,0,Kynoch
09-May-16,Kynoch,1,Pink,NA,0,0,NA,NA,2016,5,9,0,0,Kynoch
09-May-16,Kynoch,1,Pink,NA,0,0,NA,NA,2016,5,9,0,0,Kynoch
09-May-16,Kynoch,1,Pink,NA,0,0,NA,NA,2016,5,9,0,0,Kynoch
09-May-16,Kynoch,1,Pink,NA,0,0,NA,NA,2016,5,9,0,0,Kynoch
09-May-16,Kynoch,1,Pink,NA,0,0,NA,NA,2016,5,9,0,0,Kynoch
09-May-16,Kynoch,1,Pink,NA,0,0,NA,NA,2016,5,9,0,0,Kynoch
09-May-16,Kynoch,1,Pink,NA,0,0,NA,NA,2016,5,9,0,0,Kynoch
09-May-16,Kynoch,1,Pink,NA,0,0,NA,NA,2016,5,9,0,0,Kynoch
09-May-16,Kynoch,1,Pink,NA,0,1,NA,NA,2016,5,9,0,0,Kynoch
09-May-16,Kynoch,1,Pink,NA,0,2,NA,NA,2016,5,9,0,0,Kynoch
09-May-16,Kynoch,1,Pink,NA,0,0,NA,NA,2016,5,9,0,0,Kynoch
09-May-16,Kynoch,1,Pink,NA,0,0,NA,NA,2016,5,9,0,0,Kynoch
30-May-16,Kynoch,1,Pink,NA,0,0,NA,NA,2016,5,30,0,0,Kynoch
30-May-16,Kynoch,1,Pink,NA,0,0,NA,NA,2016,5,30,0,0,Kynoch
30-May-16,Kynoch,1,Pink,NA,0,0,NA,NA,2016,5,30,0,0,Kynoch
30-May-16,Kynoch,1,Chum,NA,0,0,NA,NA,2016,5,30,0,0,Kynoch
30-May-16,Kynoch,1,Chum,NA,0,1,NA,NA,2016,5,30,0,0,Kynoch
30-May-16,Kynoch,1,Chum,NA,0,0,NA,NA,2016,5,30,0,0,Kynoch
30-May-16,Kynoch,1,Chum,NA,0,0,NA,NA,2016,5,30,0,0,Kynoch
30-May-16,Kynoch,1,Chum,NA,0,0,NA,NA,2016,5,30,0,0,Kynoch
30-May-16,Kynoch,1,Chum,NA,0,0,NA,NA,2016,5,30,0,0,Kynoch
30-May-16,Kynoch,1,Chum,NA,0,0,NA,NA,2016,5,30,0,0,Kynoch
30-May-16,Kynoch,1,Chum,NA,0,0,NA,NA,2016,5,30,0,0,Kynoch
30-May-16,Kynoch,1,Chum,NA,0,0,NA,NA,2016,5,30,0,0,Kynoch
05-May-16,Windy Bay,1,Chum,NA,0,0,NA,NA,2016,5,5,0,0,Windy Bay
05-May-16,Windy Bay,1,Chum,NA,1,0,NA,NA,2016,5,5,1,0,Windy Bay
05-May-16,Windy Bay,1,Chum,NA,1,0,NA,NA,2016,5,5,0,1,Windy Bay
05-May-16,Windy Bay,1,Chum,NA,0,0,NA,NA,2016,5,5,0,0,Windy Bay
